order_id,product_id,product_category,price,is_first_time_customer,order_day_of_week,returned
ORD-54453,P-153,Brakes,29.77,0,0,0
ORD-54454,P-154,Engine,451.17,1,3,0
ORD-54455,P-155,Engine,31.7,1,2,0
ORD-54456,P-156,Electronics,11.68,0,2,0
ORD-54457,P-157,Filters,74.55,0,6,0
ORD-54458,P-158,Filters,53.45,0,1,0
ORD-54459,P-159,Engine,54.3,0,0,0
ORD-54460,P-160,Exhaust,103.62,1,3,0
ORD-54461,P-161,HVAC,19.36,0,4,0
ORD-54462,P-162,Brakes,14.82,0,6,0
ORD-54463,P-163,Brakes,22.84,0,0,0
ORD-54464,P-164,Exhaust,48.69,0,5,0
ORD-54465,P-165,Brakes,30.66,1,3,0
ORD-54466,P-166,Filters,30.9,1,2,0
ORD-54467,P-167,Engine,17.95,1,0,0
ORD-54468,P-168,Brakes,10.39,1,0,0
ORD-54469,P-169,Engine,9.97,1,5,0
ORD-54470,P-170,Filters,33.85,1,4,0
ORD-54471,P-171,Filters,29.19,0,3,0
ORD-54472,P-172,Engine,66.05,0,6,0
ORD-54473,P-173,Brakes,87.39,0,6,0
ORD-54474,P-174,Engine,51.43,0,3,0
ORD-54475,P-175,Exhaust,26.43,0,5,0
ORD-54476,P-176,Exhaust,52.64,1,4,0
ORD-54477,P-177,Filters,32.97,0,1,0
ORD-54478,P-178,Exhaust,331.6,0,2,0
ORD-54479,P-179,Suspension,65.91,1,0,1
ORD-54480,P-180,Engine,15.25,0,5,1
ORD-54481,P-181,HVAC,192.76,1,0,0
ORD-54482,P-182,Filters,94.02,0,0,0
ORD-54483,P-183,Brakes,22.18,1,6,0
ORD-54484,P-184,Electronics,47.77,0,0,0
ORD-54485,P-185,Filters,77.01,0,2,0
ORD-54486,P-186,Suspension,59.71,1,0,0
ORD-54487,P-187,Filters,28.86,0,6,0
ORD-54488,P-188,Brakes,29.44,0,2,0
ORD-54489,P-189,Suspension,44.27,0,5,0
ORD-54490,P-190,Brakes,31.06,0,3,0
ORD-54491,P-191,Brakes,125.86,0,0,0
ORD-54492,P-192,Suspension,30.81,0,5,0
ORD-54493,P-193,Filters,69.12,0,0,0
ORD-54494,P-194,Engine,45.7,1,3,0
ORD-54495,P-195,Electronics,19.5,0,4,0
ORD-54496,P-196,Engine,14.41,1,6,0
ORD-54497,P-197,Engine,8.43,1,2,0
ORD-54498,P-198,Exhaust,64.57,0,5,0
ORD-54499,P-199,Brakes,36.78,0,4,0
ORD-54500,P-200,Brakes,36.59,0,6,0
ORD-54501,P-201,Exhaust,51.58,0,4,0
ORD-54502,P-202,Brakes,65.17,0,1,0
ORD-54503,P-203,HVAC,20.86,0,1,0
ORD-54504,P-204,Brakes,37.89,1,5,0
ORD-54505,P-205,Exhaust,18.73,1,5,0
ORD-54506,P-206,Brakes,66.83,0,3,0
ORD-54507,P-207,Engine,119.15,0,4,0
ORD-54508,P-208,Suspension,32.74,0,6,1
ORD-54509,P-209,Brakes,41.13,0,3,0
ORD-54510,P-210,Electronics,72.85,0,2,0
ORD-54511,P-211,Brakes,28.96,1,5,0
ORD-54512,P-212,Brakes,10.84,1,4,1
ORD-54513,P-213,Brakes,23.6,1,3,0
ORD-54514,P-214,Brakes,72.89,1,4,1
ORD-54515,P-215,Electronics,22.17,0,3,0
ORD-54516,P-216,Brakes,185.73,1,3,0
ORD-54517,P-217,Brakes,24.27,0,5,0
ORD-54518,P-218,Suspension,26.98,0,5,0
ORD-54519,P-219,Brakes,35.41,0,0,0
ORD-54520,P-220,Suspension,9.4,0,0,0
ORD-54521,P-221,HVAC,43.63,0,3,0
ORD-54522,P-222,Brakes,26.81,0,6,0
ORD-54523,P-223,Brakes,63.16,1,3,0
ORD-54524,P-224,Filters,21.93,0,3,0
ORD-54525,P-225,Suspension,28.71,0,6,0
ORD-54526,P-226,Engine,25.55,0,0,0
ORD-54527,P-227,Exhaust,43.61,1,4,0
ORD-54528,P-228,Suspension,17.74,0,1,1
ORD-54529,P-229,Filters,101.93,0,6,0
ORD-54530,P-230,Electronics,35.11,0,2,0
ORD-54531,P-231,Filters,8.57,0,2,0
ORD-54532,P-232,Engine,17.47,0,5,0
ORD-54533,P-233,Filters,19.19,0,5,0
ORD-54534,P-234,Engine,35.04,0,1,0
ORD-54535,P-235,Filters,76.49,0,6,0
ORD-54536,P-236,Suspension,25.86,0,1,0
ORD-54537,P-237,Exhaust,95.29,1,3,0
ORD-54538,P-238,Engine,60.42,0,6,0
ORD-54539,P-239,Electronics,16.28,0,4,1
ORD-54540,P-240,Engine,79.82,1,0,1
ORD-54541,P-241,Filters,96.86,0,6,0
ORD-54542,P-242,Electronics,45.19,0,2,0
ORD-54543,P-243,HVAC,36.78,0,1,0
ORD-54544,P-244,Engine,104.14,0,0,0
ORD-54545,P-245,Exhaust,26.46,0,2,0
ORD-54546,P-246,Filters,11.29,0,0,0
ORD-54547,P-247,Suspension,32.47,1,3,0
ORD-54548,P-248,Electronics,31.23,0,6,0
ORD-54549,P-249,Brakes,24.02,0,2,0
ORD-54550,P-250,Suspension,37.75,0,4,0
ORD-54551,P-251,Filters,23.96,0,1,0
ORD-54552,P-252,Brakes,16.52,0,5,0
ORD-54553,P-253,Filters,100.08,0,4,0
ORD-54554,P-254,Electronics,18.88,0,0,0
ORD-54555,P-255,Electronics,104.8,1,1,1
ORD-54556,P-256,Suspension,69.23,0,2,0
ORD-54557,P-257,Engine,98.91,1,5,0
ORD-54558,P-258,Electronics,43.9,0,3,0
ORD-54559,P-259,Exhaust,37.66,1,0,1
ORD-54560,P-260,Brakes,46.21,1,0,0
ORD-54561,P-261,Engine,28.85,1,0,0
ORD-54562,P-262,Brakes,71.94,0,5,0
ORD-54563,P-263,Suspension,67.17,0,3,0
ORD-54564,P-264,Exhaust,10.02,0,0,0
ORD-54565,P-265,Brakes,17.68,1,3,1
ORD-54566,P-266,Engine,37.37,0,1,0
ORD-54567,P-267,Filters,23.06,0,6,0
ORD-54568,P-268,Filters,17.24,1,0,0
ORD-54569,P-269,Exhaust,111.0,0,3,0
ORD-54570,P-270,Engine,34.0,0,4,1
ORD-54571,P-271,Exhaust,8.12,0,5,0
ORD-54572,P-272,Electronics,61.98,1,5,0
ORD-54573,P-273,Engine,13.55,0,6,0
ORD-54574,P-274,Filters,31.74,1,6,1
ORD-54575,P-275,Filters,75.38,0,4,0
ORD-54576,P-276,Brakes,20.27,0,3,1
ORD-54577,P-277,Exhaust,54.27,0,3,0
ORD-54578,P-278,Brakes,19.24,0,0,0
ORD-54579,P-279,Suspension,46.5,0,0,0
ORD-54580,P-280,Engine,50.37,1,5,0
ORD-54581,P-281,Engine,70.48,0,1,0
ORD-54582,P-282,HVAC,18.99,0,4,0
ORD-54583,P-283,Engine,230.8,0,4,0
ORD-54584,P-284,Brakes,23.74,0,1,0
ORD-54585,P-285,Electronics,48.03,0,3,1
ORD-54586,P-286,Engine,28.15,0,3,0
ORD-54587,P-287,Brakes,12.62,1,1,0
ORD-54588,P-288,Filters,85.04,0,4,0
ORD-54589,P-289,Engine,30.81,0,4,0
ORD-54590,P-290,Engine,29.72,0,0,0
ORD-54591,P-291,Brakes,27.18,0,6,0
ORD-54592,P-292,Filters,17.9,1,5,0
ORD-54593,P-293,Filters,13.71,0,0,0
ORD-54594,P-294,Exhaust,23.23,0,4,0
ORD-54595,P-295,Filters,27.91,0,1,0
ORD-54596,P-296,Brakes,12.45,1,5,1
ORD-54597,P-297,Filters,24.1,0,1,0
ORD-54598,P-298,Exhaust,193.17,0,0,0
ORD-54599,P-299,Electronics,17.47,0,2,0
ORD-54600,P-100,Engine,29.81,0,3,0
ORD-54601,P-101,Suspension,20.36,1,2,0
ORD-54602,P-102,HVAC,26.93,0,1,0
ORD-54603,P-103,Filters,44.01,0,0,0
ORD-54604,P-104,Exhaust,53.23,0,2,0
ORD-54605,P-105,Brakes,15.29,0,0,0
ORD-54606,P-106,Brakes,30.48,1,5,1
ORD-54607,P-107,Suspension,29.58,0,6,0
ORD-54608,P-108,Electronics,82.99,0,3,0
ORD-54609,P-109,Electronics,88.36,0,5,0
ORD-54610,P-110,Brakes,21.63,0,0,0
ORD-54611,P-111,Engine,23.99,1,2,0
ORD-54612,P-112,Engine,22.6,0,4,0
ORD-54613,P-113,Electronics,183.21,1,3,0
ORD-54614,P-114,Suspension,37.47,0,3,0
ORD-54615,P-115,Filters,65.02,1,2,0
ORD-54616,P-116,Brakes,195.26,1,2,1
ORD-54617,P-117,Filters,53.58,0,4,0
ORD-54618,P-118,Engine,82.33,1,0,0
ORD-54619,P-119,Electronics,64.53,1,6,0
ORD-54620,P-120,Electronics,93.99,0,0,0
ORD-54621,P-121,Exhaust,38.64,1,2,0
ORD-54622,P-122,Suspension,104.2,0,0,0
ORD-54623,P-123,Exhaust,136.99,1,1,0
ORD-54624,P-124,Electronics,14.02,1,0,0
ORD-54625,P-125,Engine,21.89,1,3,0
ORD-54626,P-126,Suspension,16.95,1,1,1
ORD-54627,P-127,Brakes,20.11,0,5,0
ORD-54628,P-128,Engine,111.5,0,2,0
ORD-54629,P-129,HVAC,31.35,0,2,0
ORD-54630,P-130,Electronics,44.15,0,6,0
ORD-54631,P-131,Electronics,43.56,0,0,0
ORD-54632,P-132,Engine,59.05,0,5,0
ORD-54633,P-133,Filters,92.65,0,1,0
ORD-54634,P-134,Engine,43.55,1,2,0
ORD-54635,P-135,Filters,30.28,0,6,0
ORD-54636,P-136,Engine,44.97,0,0,0
ORD-54637,P-137,Engine,32.26,1,2,0
ORD-54638,P-138,Engine,12.64,1,2,0
ORD-54639,P-139,Engine,59.21,0,0,0
ORD-54640,P-140,Brakes,30.09,1,6,0
ORD-54641,P-141,Electronics,33.09,0,5,0
ORD-54642,P-142,Electronics,13.4,1,0,1
ORD-54643,P-143,Electronics,82.58,0,6,0
ORD-54644,P-144,Electronics,51.51,0,0,0
ORD-54645,P-145,Electronics,43.41,0,3,0
ORD-54646,P-146,HVAC,39.11,0,2,0
ORD-54647,P-147,Filters,42.41,0,4,0
ORD-54648,P-148,Engine,71.86,1,5,0
ORD-54649,P-149,Electronics,44.54,1,5,0
ORD-54650,P-150,Exhaust,41.01,0,1,0
ORD-54651,P-151,Electronics,17.1,1,1,0
ORD-54652,P-152,Engine,71.64,0,6,0
ORD-54653,P-153,Brakes,51.58,1,0,0
ORD-54654,P-154,Suspension,42.69,0,4,0
ORD-54655,P-155,Filters,42.65,0,6,0
ORD-54656,P-156,Brakes,35.54,0,5,0
ORD-54657,P-157,Engine,116.26,0,6,0
ORD-54658,P-158,Filters,68.46,0,3,0
ORD-54659,P-159,Engine,87.18,0,6,0
ORD-54660,P-160,Suspension,21.82,0,1,0
ORD-54661,P-161,Brakes,32.45,0,4,0
ORD-54662,P-162,Suspension,123.0,0,5,0
ORD-54663,P-163,Brakes,15.09,0,1,0
ORD-54664,P-164,Brakes,29.44,1,5,0
ORD-54665,P-165,Engine,23.25,1,0,1
ORD-54666,P-166,Filters,54.16,1,5,0
ORD-54667,P-167,Brakes,137.61,0,5,0
ORD-54668,P-168,Filters,29.9,1,2,0
ORD-54669,P-169,Brakes,30.64,0,3,0
ORD-54670,P-170,Brakes,24.6,0,0,0
ORD-54671,P-171,Electronics,22.01,0,5,0
ORD-54672,P-172,Exhaust,23.45,0,3,0
ORD-54673,P-173,Suspension,24.23,1,1,0
ORD-54674,P-174,HVAC,31.15,0,3,0
ORD-54675,P-175,Engine,16.32,1,6,0
ORD-54676,P-176,Suspension,24.05,0,5,0
ORD-54677,P-177,Suspension,24.01,0,5,0
ORD-54678,P-178,Exhaust,109.8,1,5,0
ORD-54679,P-179,Filters,49.73,0,6,0
ORD-54680,P-180,Brakes,99.65,0,2,0
ORD-54681,P-181,Engine,500.45,0,1,0
ORD-54682,P-182,Engine,48.83,0,1,0
ORD-54683,P-183,Exhaust,33.76,0,2,0
ORD-54684,P-184,Electronics,89.6,1,4,0
ORD-54685,P-185,Brakes,50.24,0,3,0
ORD-54686,P-186,Brakes,106.9,1,5,0
ORD-54687,P-187,Suspension,61.48,0,1,0
ORD-54688,P-188,Exhaust,49.31,1,0,0
ORD-54689,P-189,Engine,22.53,0,4,0
ORD-54690,P-190,Engine,22.21,0,6,0
ORD-54691,P-191,Exhaust,11.76,0,4,1
ORD-54692,P-192,Engine,52.15,0,5,0
ORD-54693,P-193,Brakes,18.74,1,4,0
ORD-54694,P-194,Filters,16.89,0,5,0
ORD-54695,P-195,Filters,50.52,0,6,0
ORD-54696,P-196,Filters,27.01,0,1,0
ORD-54697,P-197,Brakes,34.93,0,2,0
ORD-54698,P-198,HVAC,61.98,0,2,0
ORD-54699,P-199,Electronics,50.91,0,6,0
ORD-54700,P-200,Brakes,27.77,1,5,0
ORD-54701,P-201,Engine,74.43,0,5,1
ORD-54702,P-202,Brakes,44.33,0,6,0
ORD-54703,P-203,Engine,28.02,0,5,1
ORD-54704,P-204,Brakes,14.71,0,0,0
ORD-54705,P-205,Electronics,15.73,0,0,0
ORD-54706,P-206,Exhaust,23.3,0,5,1
ORD-54707,P-207,Electronics,82.48,1,4,0
ORD-54708,P-208,Brakes,95.43,0,5,0
ORD-54709,P-209,Engine,39.3,1,1,0
ORD-54710,P-210,Suspension,334.05,0,2,0
ORD-54711,P-211,Filters,29.06,0,1,1
ORD-54712,P-212,Brakes,27.62,0,6,0
ORD-54713,P-213,Brakes,76.83,0,2,0
ORD-54714,P-214,Brakes,77.74,0,4,0
ORD-54715,P-215,Filters,31.5,1,0,0
ORD-54716,P-216,Brakes,22.01,1,2,0
ORD-54717,P-217,Brakes,24.8,0,3,0
ORD-54718,P-218,Engine,16.22,0,3,0
ORD-54719,P-219,HVAC,67.48,0,0,0
ORD-54720,P-220,Electronics,31.17,0,4,0
ORD-54721,P-221,Suspension,60.16,0,1,0
ORD-54722,P-222,Electronics,140.58,0,1,0
ORD-54723,P-223,Suspension,49.81,1,3,0
ORD-54724,P-224,HVAC,43.19,1,6,0
ORD-54725,P-225,Electronics,36.7,1,5,1
ORD-54726,P-226,Engine,157.16,1,4,0
ORD-54727,P-227,Brakes,14.75,1,5,1
ORD-54728,P-228,Suspension,64.87,0,1,0
ORD-54729,P-229,HVAC,29.37,0,6,0
ORD-54730,P-230,Engine,53.46,1,3,0
ORD-54731,P-231,Filters,60.47,0,5,0
ORD-54732,P-232,Brakes,56.9,0,5,0
ORD-54733,P-233,Engine,34.39,0,0,0
ORD-54734,P-234,Filters,21.92,0,5,0
ORD-54735,P-235,HVAC,33.64,0,4,0
ORD-54736,P-236,Electronics,40.75,0,4,1
ORD-54737,P-237,Exhaust,43.78,1,5,0
ORD-54738,P-238,Brakes,39.76,1,4,0
ORD-54739,P-239,Electronics,33.87,0,1,0
ORD-54740,P-240,Brakes,43.37,0,3,0
ORD-54741,P-241,Filters,13.8,0,4,0
ORD-54742,P-242,Brakes,51.13,1,4,0
ORD-54743,P-243,Brakes,31.93,0,4,0
ORD-54744,P-244,Engine,21.07,1,2,0
ORD-54745,P-245,Filters,27.91,0,3,0
ORD-54746,P-246,Brakes,46.83,1,5,0
ORD-54747,P-247,Filters,21.09,0,2,0
ORD-54748,P-248,Brakes,33.25,0,0,0
ORD-54749,P-249,Electronics,28.34,0,4,0
ORD-54750,P-250,Brakes,28.12,0,2,0
ORD-54751,P-251,Electronics,86.44,0,3,0
ORD-54752,P-252,Suspension,47.39,0,3,0
ORD-54753,P-253,Brakes,234.48,0,0,0
ORD-54754,P-254,HVAC,41.0,0,0,0
ORD-54755,P-255,Brakes,22.29,0,3,0
ORD-54756,P-256,Filters,38.31,0,0,0
ORD-54757,P-257,Suspension,22.6,0,2,0
ORD-54758,P-258,Engine,46.38,0,0,0
ORD-54759,P-259,Filters,95.6,1,6,1
ORD-54760,P-260,Suspension,28.17,0,0,0
ORD-54761,P-261,Exhaust,24.35,0,3,0
ORD-54762,P-262,Electronics,42.99,1,2,0
ORD-54763,P-263,Filters,10.57,1,0,0
ORD-54764,P-264,Engine,99.67,0,6,0
ORD-54765,P-265,Engine,19.02,0,5,0
ORD-54766,P-266,Engine,50.13,0,5,0
ORD-54767,P-267,Electronics,115.79,0,1,1
ORD-54768,P-268,Electronics,68.89,1,2,0
ORD-54769,P-269,Electronics,32.41,0,3,0
ORD-54770,P-270,Brakes,38.93,0,1,0
ORD-54771,P-271,Filters,79.26,1,1,0
ORD-54772,P-272,Suspension,31.24,1,2,0
ORD-54773,P-273,Engine,39.91,1,2,1
ORD-54774,P-274,Engine,30.63,0,2,0
ORD-54775,P-275,Brakes,21.51,1,4,0
ORD-54776,P-276,Exhaust,26.03,0,1,0
ORD-54777,P-277,Electronics,65.45,1,2,1
ORD-54778,P-278,Exhaust,99.08,1,3,0
ORD-54779,P-279,HVAC,21.19,0,4,0
ORD-54780,P-280,Filters,19.35,0,5,0
ORD-54781,P-281,Suspension,14.51,0,2,0
ORD-54782,P-282,Suspension,51.76,1,5,0
ORD-54783,P-283,Electronics,9.86,0,3,0
ORD-54784,P-284,Suspension,21.45,0,6,0
ORD-54785,P-285,Exhaust,17.78,0,6,0
ORD-54786,P-286,Engine,47.62,0,3,0
ORD-54787,P-287,Brakes,26.68,0,1,0
ORD-54788,P-288,Electronics,24.35,0,4,0
ORD-54789,P-289,Electronics,21.67,0,0,0
ORD-54790,P-290,HVAC,65.13,1,0,0
ORD-54791,P-291,Filters,84.37,0,0,0
ORD-54792,P-292,Suspension,27.94,0,2,0
ORD-54793,P-293,Electronics,125.77,0,2,0
ORD-54794,P-294,Suspension,40.65,0,6,0
ORD-54795,P-295,Exhaust,23.01,0,4,0
ORD-54796,P-296,Exhaust,38.01,0,5,0
ORD-54797,P-297,Brakes,27.44,1,5,0
ORD-54798,P-298,Electronics,99.55,0,1,0
ORD-54799,P-299,Suspension,48.08,0,2,0
ORD-54800,P-100,Engine,11.5,0,3,0
ORD-54801,P-101,Suspension,39.56,0,3,0
ORD-54802,P-102,Suspension,33.45,1,5,0
ORD-54803,P-103,Electronics,15.53,1,1,0
ORD-54804,P-104,Brakes,39.92,1,6,0
ORD-54805,P-105,HVAC,63.85,1,5,0
ORD-54806,P-106,Engine,19.43,1,0,1
ORD-54807,P-107,Filters,25.71,1,1,0
ORD-54808,P-108,Brakes,61.61,1,4,0
ORD-54809,P-109,Suspension,80.88,0,2,0
ORD-54810,P-110,Exhaust,32.96,0,2,1
ORD-54811,P-111,Electronics,113.59,0,0,0
ORD-54812,P-112,Filters,140.45,1,2,0
ORD-54813,P-113,Electronics,29.74,0,6,0
ORD-54814,P-114,Engine,208.38,1,6,0
ORD-54815,P-115,Electronics,36.37,1,4,0
ORD-54816,P-116,Brakes,19.69,0,3,0
ORD-54817,P-117,Engine,45.56,0,2,0
ORD-54818,P-118,Brakes,40.12,0,5,0
ORD-54819,P-119,Suspension,37.99,1,4,0
ORD-54820,P-120,Suspension,100.51,1,3,0
ORD-54821,P-121,Exhaust,43.04,1,6,1
ORD-54822,P-122,Engine,39.87,0,3,0
ORD-54823,P-123,Brakes,25.62,1,2,0
ORD-54824,P-124,Brakes,18.15,1,0,0
ORD-54825,P-125,Electronics,22.29,0,4,0
ORD-54826,P-126,Filters,18.18,0,3,1
ORD-54827,P-127,Suspension,24.78,0,1,0
ORD-54828,P-128,Suspension,31.23,0,1,0
ORD-54829,P-129,Brakes,24.92,1,6,0
ORD-54830,P-130,Brakes,16.17,1,1,0
ORD-54831,P-131,Brakes,18.62,0,6,0
ORD-54832,P-132,Filters,66.66,0,0,0
ORD-54833,P-133,Electronics,47.99,0,6,0
ORD-54834,P-134,HVAC,16.52,0,4,0
ORD-54835,P-135,Engine,32.36,0,5,0
ORD-54836,P-136,Brakes,61.09,0,1,0
ORD-54837,P-137,Suspension,24.42,0,6,0
ORD-54838,P-138,Brakes,175.82,0,2,0
ORD-54839,P-139,Exhaust,36.37,0,5,0
ORD-54840,P-140,Suspension,16.77,1,1,0
ORD-54841,P-141,Engine,38.23,1,1,0
ORD-54842,P-142,HVAC,33.27,0,0,0
ORD-54843,P-143,Exhaust,52.91,0,2,1
ORD-54844,P-144,Brakes,18.03,1,3,0
ORD-54845,P-145,Brakes,57.42,1,4,0
ORD-54846,P-146,Suspension,39.63,1,1,0
ORD-54847,P-147,Suspension,19.44,1,2,0
ORD-54848,P-148,Electronics,66.53,1,4,0
ORD-54849,P-149,Suspension,63.89,1,1,0
ORD-54850,P-150,Engine,69.59,0,1,0
ORD-54851,P-151,Filters,113.0,0,4,0
ORD-54852,P-152,Filters,43.77,1,0,0
ORD-54853,P-153,Electronics,85.39,1,4,0
ORD-54854,P-154,Suspension,26.38,1,2,0
ORD-54855,P-155,Electronics,24.48,0,0,0
ORD-54856,P-156,Brakes,61.2,0,4,0
ORD-54857,P-157,Filters,29.26,1,4,0
ORD-54858,P-158,Filters,41.16,1,3,0
ORD-54859,P-159,Electronics,16.28,1,6,1
ORD-54860,P-160,Engine,18.29,0,4,0
ORD-54861,P-161,Engine,125.57,1,0,0
ORD-54862,P-162,Brakes,21.06,0,0,0
ORD-54863,P-163,Engine,46.03,0,3,0
ORD-54864,P-164,Suspension,33.65,0,1,0
ORD-54865,P-165,Suspension,69.53,1,3,0
ORD-54866,P-166,Engine,21.14,1,2,0
ORD-54867,P-167,Filters,44.84,0,0,0
ORD-54868,P-168,Exhaust,22.37,0,1,0
ORD-54869,P-169,Suspension,12.69,1,5,1
ORD-54870,P-170,Engine,9.52,0,2,0
ORD-54871,P-171,Brakes,20.11,0,0,0
ORD-54872,P-172,HVAC,43.13,1,4,1
ORD-54873,P-173,Suspension,23.25,1,5,0
ORD-54874,P-174,Engine,13.74,1,1,1
ORD-54875,P-175,Electronics,16.27,1,1,0
ORD-54876,P-176,Filters,116.39,0,4,0
ORD-54877,P-177,Electronics,171.89,0,0,1
ORD-54878,P-178,Electronics,30.7,0,2,0
ORD-54879,P-179,Exhaust,33.37,0,4,0
ORD-54880,P-180,Filters,27.44,1,2,0
ORD-54881,P-181,Filters,32.57,1,3,0
ORD-54882,P-182,Electronics,20.05,0,4,0
ORD-54883,P-183,Engine,17.54,1,3,0
ORD-54884,P-184,Brakes,51.17,0,2,0
ORD-54885,P-185,Filters,49.25,1,0,0
ORD-54886,P-186,Brakes,31.47,1,1,0
ORD-54887,P-187,Electronics,44.92,0,4,0
ORD-54888,P-188,Exhaust,48.36,0,5,0
ORD-54889,P-189,Filters,35.73,1,3,0
ORD-54890,P-190,Filters,54.21,1,2,0
ORD-54891,P-191,Electronics,49.07,0,2,0
ORD-54892,P-192,Brakes,43.76,0,4,0
ORD-54893,P-193,Suspension,75.51,0,6,0
ORD-54894,P-194,Brakes,49.84,0,2,0
ORD-54895,P-195,Electronics,25.21,0,6,0
ORD-54896,P-196,Electronics,24.27,0,3,0
ORD-54897,P-197,Filters,17.98,0,1,0
ORD-54898,P-198,Brakes,65.5,1,1,0
ORD-54899,P-199,Electronics,33.93,0,0,0
ORD-54900,P-200,Filters,55.42,0,3,0
ORD-54901,P-201,Brakes,10.68,0,0,1
ORD-54902,P-202,Engine,64.05,1,5,0
ORD-54903,P-203,Engine,56.22,0,3,0
ORD-54904,P-204,Exhaust,32.49,1,2,0
ORD-54905,P-205,Brakes,34.77,0,1,0
ORD-54906,P-206,Engine,44.92,1,3,0
ORD-54907,P-207,Engine,15.79,0,4,0
ORD-54908,P-208,Electronics,90.48,0,1,0
ORD-54909,P-209,Electronics,16.76,0,5,1
ORD-54910,P-210,HVAC,24.27,0,5,0
ORD-54911,P-211,Brakes,104.58,0,6,0
ORD-54912,P-212,Brakes,33.42,0,0,0
ORD-54913,P-213,Exhaust,50.72,1,6,0
ORD-54914,P-214,Exhaust,25.76,0,6,0
ORD-54915,P-215,Exhaust,12.42,1,4,0
ORD-54916,P-216,HVAC,21.9,0,6,0
ORD-54917,P-217,Suspension,27.43,0,6,0
ORD-54918,P-218,Engine,18.78,1,1,0
ORD-54919,P-219,Electronics,41.62,0,0,0
ORD-54920,P-220,Filters,28.97,0,1,0
ORD-54921,P-221,Exhaust,15.13,0,6,0
ORD-54922,P-222,Suspension,15.27,0,5,0
ORD-54923,P-223,Electronics,46.45,0,2,0
ORD-54924,P-224,Electronics,69.88,0,4,0
ORD-54925,P-225,Filters,49.25,1,2,0
ORD-54926,P-226,Filters,20.54,1,4,0
ORD-54927,P-227,Suspension,13.7,1,1,0
ORD-54928,P-228,Engine,25.29,0,3,0
ORD-54929,P-229,Engine,70.26,0,4,0
ORD-54930,P-230,Filters,16.73,1,1,0
ORD-54931,P-231,Engine,37.22,0,6,0
ORD-54932,P-232,Suspension,21.29,0,0,0
ORD-54933,P-233,Filters,32.26,1,3,0
ORD-54934,P-234,Engine,34.38,0,4,0
ORD-54935,P-235,Engine,30.0,0,6,0
ORD-54936,P-236,Suspension,10.9,1,4,1
ORD-54937,P-237,Engine,55.12,0,0,0
ORD-54938,P-238,Filters,28.01,0,3,0
ORD-54939,P-239,Engine,32.61,0,5,0
ORD-54940,P-240,Suspension,51.6,1,2,0
ORD-54941,P-241,Suspension,19.67,0,1,0
ORD-54942,P-242,Exhaust,47.04,1,6,0
ORD-54943,P-243,Filters,47.84,1,1,0
ORD-54944,P-244,Exhaust,27.46,0,4,0
ORD-54945,P-245,Suspension,30.41,0,0,0
ORD-54946,P-246,Filters,88.9,0,4,0
ORD-54947,P-247,Filters,21.89,0,6,0
ORD-54948,P-248,Filters,47.43,0,1,0
ORD-54949,P-249,Filters,32.79,0,5,0
ORD-54950,P-250,Filters,40.57,0,2,0
ORD-54951,P-251,Brakes,32.07,0,5,0
ORD-54952,P-252,Engine,13.58,0,2,0
ORD-54953,P-253,Electronics,46.19,0,1,1
ORD-54954,P-254,Electronics,81.09,0,0,0
ORD-54955,P-255,Suspension,14.3,0,5,0
ORD-54956,P-256,Suspension,33.79,0,5,0
ORD-54957,P-257,Suspension,33.7,0,4,0
ORD-54958,P-258,Brakes,78.1,0,2,0
ORD-54959,P-259,Brakes,18.69,1,3,0
ORD-54960,P-260,Suspension,38.41,0,4,0
ORD-54961,P-261,Engine,20.84,1,0,0
ORD-54962,P-262,HVAC,46.31,1,3,0
ORD-54963,P-263,Brakes,50.92,0,2,0
ORD-54964,P-264,Engine,17.25,0,2,0
ORD-54965,P-265,Suspension,35.67,0,3,0
ORD-54966,P-266,Suspension,34.34,1,6,0
ORD-54967,P-267,Engine,32.7,0,6,0
ORD-54968,P-268,Filters,19.08,0,4,0
ORD-54969,P-269,Suspension,91.86,0,3,0
ORD-54970,P-270,Suspension,41.84,0,0,0
ORD-54971,P-271,Filters,60.83,1,5,0
ORD-54972,P-272,Engine,15.54,1,3,0
ORD-54973,P-273,Electronics,80.02,1,2,0
ORD-54974,P-274,Electronics,44.39,1,1,0
ORD-54975,P-275,Suspension,37.33,1,0,0
ORD-54976,P-276,Engine,97.15,0,1,0
ORD-54977,P-277,Filters,52.24,0,6,0
ORD-54978,P-278,Exhaust,199.98,0,6,0
ORD-54979,P-279,Filters,12.52,0,0,0
ORD-54980,P-280,Suspension,31.49,0,3,0
ORD-54981,P-281,Electronics,23.11,0,4,1
ORD-54982,P-282,Suspension,46.77,0,1,0
ORD-54983,P-283,Suspension,51.04,0,5,0
ORD-54984,P-284,Electronics,27.35,1,1,0
ORD-54985,P-285,Brakes,43.53,1,0,0
ORD-54986,P-286,Filters,24.13,1,1,0
ORD-54987,P-287,Electronics,26.38,0,5,0
ORD-54988,P-288,Brakes,27.01,1,4,0
ORD-54989,P-289,Filters,37.54,0,6,0
ORD-54990,P-290,Brakes,104.48,0,4,0
ORD-54991,P-291,Brakes,150.64,1,3,0
ORD-54992,P-292,Exhaust,9.11,1,1,0
ORD-54993,P-293,Engine,148.15,1,1,0
ORD-54994,P-294,Electronics,11.59,0,2,0
